ResponseID,Control_1,Control_2_1,Control_2_2,NeedforStructure_1,NeedforStructure_2,NeedforStructure_3,NeedforStructure_4,NeedforStructure_5,NeedforStructure_6,NeedforStructure_7,NeedforStructure_8,NeedforStructure_9,NeedforStructure_10,NeedforStructure_11,NeedforStructure_12,Att_Part1,Att_Part2,PolOrientation,RepDem,Condition,Dem_General_Q1,Dem_General_Q2,Dem_General_Q4,Dem_General_Q5,Dem_General_Q6,Dem_Age,Dem_Gender,Dem_Citizen,Dem_Ethnic,Dem_Race,Dem_MidEast,Dem_US,Dem_YearsInUS,Dem_News,Att_Q1,Att_Q2,Att_Q3,Att_Q4,Att_Q5,Rep_General_Q1,Rep_General_Q2,Rep_General_Q4,Rep_General_Q5,Rep_General_Q6,NeedforStructure,ScenarioGenScore,PolIdentStrength,NeedforStructure_3Recode,NeedforStructure_5Recode,NeedforStructure_7Recode,NeedforStructure_11Recode,ScenarioGen_Q1,ScenarioGen_Q2,ScenarioGen_Q4,ScenarioGen_Q5,ScenarioGen_Q6,ConditionNum
R_3G0uXlR7Dx5WWL2,6,7,2,7,7,5,7,3,7,2,6,7,7,3,6,6, ,5,2,Consistent,2,7,4,3,2,48,1,1,1,1,2,1,48,4,1,1,1,1,2, , , , , ,6.083333333,-1.004216155,5,3,5,6,5,2,1,4,3,2,1
R_3g4MAb7MeLpbhju,6,5,2,5,5,6,6,6,6,5,3,3,4,3,4, ,Yes,7,3, ,5,5,5,4,4,34,2,1,2,6,2,1,34,6,1,1,1,1,2, , , , , ,4, , ,2,2,3,5,5,3,5,4,4, 
R_3g6nQQ78XZE662P,6,7,6,6,7,6,7,7,6,7,6,6,7,6,7,6,yes,2,1,Consistent, , , , , ,30,1,1,1,5,1,1,29,6,1,1,1,1,2,7,6,5,2,3,4.833333333,-0.214307113,6,2,1,1,2,7,2,5,2,3,1
R_3G7aGXce5w82vqG,5,3,5,6,6,4,7,3,5,5,6,4,4,2,6, ,yes,3,2,Inconsistent, , , , , ,23,1,1,2,6,2,1,23,3,1,1,1,1,2,5,3,6,4,4,5.166666667,0.446129702,3,4,5,3,6,5,5,6,4,4,0
R_3g8fgHvzlzBtwIt,7,7,1,7,7,1,7,1,7,1,7,7,7,1,7, ,yes,2,1,Consistent, , , , , ,45,2,1,2,2,2,1,45,6,1,1,1,1,2,7,7,7,6,6,7,0.822498485,6,7,7,7,7,7,1,7,6,6,1
R_3G9rrAeoXyNMw8P,7,7,1,5,5,4,5,4,4,3,4,3,3,5,3, ,yes,6,2,Inconsistent, , , , , ,34,2,1,2,6,2,1,34,5,1,1,1,1,2,2,6,5,3,2,4,-0.768313526,6,4,4,5,3,2,2,5,3,2,0
R_3GBahQWeKTVTlaV,4,3,3,2,2,7,2,1,2,1,2,2,2,1,1, ,yes,3,2,Consistent,3,4,3,3,3,35,1,1,3,6,1,2,10,1,2,1,2,2,2, , , , , ,3.083333333,-0.503123644,3,1,7,7,7,3,4,3,3,3,1
R_3GfWqrs6pS72Bmk,5,5,4,5,6,4,6,4,5,6,6,7,6,3,6, ,Yes,2,2,Inconsistent, , , , , ,21,2,1,1,5,2,1,21,5,1,1,1,1,2,5,3,4,3,2,5.166666667,-0.183278945,2,4,4,2,5,5,5,4,3,2,0
R_3Gfylqtx6VJWxGq,5,6,3,3,3,6,6,6,5,5,2,6,5,5,5, ,yes,6,2,Inconsistent, , , , , ,24,1,1,2,6,2,1,24,4,1,1,1,1,2,4,5,5,2,2,3.75,-0.557126865,6,2,2,3,3,4,3,5,2,2,0
R_3GkdeiqWamZhH5j,4,5,3,3,5,4,6,4,5,3,2,5,6,5,4, ,yes,3,1,Consistent, , , , , ,25,1,1,2,6,2,1,24,6,1,1,1,1,2,6,7,6,4,5,4.333333333,0.200724638,5,4,4,5,3,6,1,6,4,5,1
R_3gLyrIkK9wyT7vP,5,6,3,5,5,6,5,4,5,3,3,5,5,5,5, ,yes,1,1,Inconsistent,5,5,5,2,2,51,1,1,2,6,2,1,49,4,1,1,1,1,2, , , , , ,4.333333333,-0.447214495,7,2,4,5,3,5,3,5,2,2,0
R_3gOvZhdY9sWB60o,5,6,3,6,6,7,5,4,6,3,5,5,7,2,5, ,Yes,2,1,Inconsistent,5,5,6,4,5,30,2,1,2,6,2,1,30,3,1,1,1,1,2, , , , , ,5.083333333,0.33641232,6,1,4,5,6,5,3,6,4,5,0
R_3GrfmnhwISer5f7,2,3,5,5,5,3,6,2,6,6,4,4,5,2,4, ,yes,5,2,Inconsistent, , , , , ,37,2,1,2,6,2,1,37,5,1,1,1,1,2,7,4,5,4,4,4.833333333,0.430051812,5,5,6,2,6,7,4,5,4,4,0
R_3Gs32zAHNecDp6O,7,7,6,6,6,4,4,6,6,6,6,7,7,7,6, ,yes,1,1,Inconsistent,1,1,1,1,1,22,2,1,2,6,2,1,22,7,1,1,1,1,2, , , , , ,4.75,-1.115395056,7,4,2,2,1,1,7,1,1,1,0
R_3gT4zT0unUx49Nh,7,7,1,1,2,6,4,5,4,4,6,7,2,5,5, ,Yes,6,2,Inconsistent, , , , , ,26,2,1,2,5,2,1,26,4,1,1,1,1,2,5,5,6,4,4,3.583333333,0.200529651,6,2,3,4,3,5,3,6,4,4,0
R_3gZvS7MyzHSxPgB,5,7,2,7,7,7,7,6,6,6,6,1,7,4,4, ,Yes,1,1,Inconsistent,4,4,4,3,3,35,1,1, ,6,2,1,35,2,1,1,1,1,2, , , , , ,4.5,-0.280108671,7,1,2,2,4,4,4,4,3,3,0
R_3h4kMv6OyHTbrdq,5,5,3,7,7,1,7,1,7,1,4,7,7,1,7, ,yes,6,2,Consistent,3,5,4,3,4,40,2,1,2,7,2,2,12,3,1,1,1,1,2, , , , , ,6.75,-0.376938397,6,7,7,7,7,3,3,4,3,4,1
R_3hAfC9IRSP72oaw,7,7,1,1,1,7,4,7,6,4,1,1,7,7,1, ,Yes,1,1,Consistent, , , , , ,55,2,1,2,6,2,1,55,7,1,1,1,2,2,7,7,7,6,6,2.416666667,0.822498485,7,1,1,4,1,7,1,7,6,6,1
R_3haWw1i0MsoCktp,7,7,1,3,5,6,6,2,6,2,1,6,6,6,1,4, ,1,1,Inconsistent,7,1,7,6,6,40,2,1,2,6,2,1,40,5,1,1,1,1,2, , , , , ,4.166666667,1.559298639,7,2,6,6,2,7,7,7,6,6,0
R_3hcDTLoi9fm81Y1,5,7,1,6,6,3,6,1,6,2,6,6,7,2,6, ,yes,4,3, , , , , , ,31,1,1,2,6,2,1,31,1,1,1,1,1,2,6,1,7,6,6,6.083333333, , ,5,7,6,6, , , , , , 
R_3HChWw78ONUAtPs,6,6,2,6,6,3,5,3,5,3,5,6,5,3,6, ,yes,6,2,Inconsistent, , , , , ,49,2,1,2,6,2,1,47,6,1,1,1,1,2,1,1,1,1,1,5.333333333,-1.115395056,6,5,5,5,5,1,7,1,1,1,0
R_3hGZJdFg2U5WyHI,6,5,2,2,1,4,6,3,6,2,3,2,4,3,5, ,yes,7,2,Consistent,6,3,7,5,5,39,2,1,2,6,2,1,39,7,1,1,1,1,2, , , , , ,4.083333333,0.936465447,7,4,5,6,5,6,5,7,5,5,1
R_3HHA0tht53e5j6k,5,5,3,3,4,6,4,5,3,5,3,3,4,4,5, ,yes,4,3, ,4,3,5,4,5,44,2,1,2,6,2,1,44,3,1,1,1,1,2, , , , , ,3.416666667, , ,2,3,3,4,4,5,5,4,5, 
R_3HigNtISuX2Xms1,6,6,2,5,5,5,5,3,5,5,3,3,3,6,5, ,Yes,3,1,Inconsistent,5,5,6,3,4,37,2,1,2,6,2,1,37,2,1,1,1,2,2, , , , , ,3.916666667,0.069091548,5,3,5,3,2,5,3,6,3,4,0
R_3hlHO6eDK5KFajX,5,5,4,6,7,5,6,3,6,5,6,6,5,6,5, ,yes,1,1,Inconsistent,5,5,4,3,4,39,2,1,1,6,2,1,39,5,1,1,1,1,2, , , , , ,5,-0.157113658,7,3,5,3,2,5,3,4,3,4,0
R_3hlQoD58cQrnNle,5,5,3,5,5,6,4,3,4,5,3,6,2,5,5, ,yes,5,2,Consistent,5,5,5,4,3,25,2,1,2,6,2,1,25,4,1,1,1,1,2, , , , , ,3.916666667,-0.048455621,5,2,5,3,3,5,3,5,4,3,1
R_3hmRpxLFpAKL1Et,5,5,4,6,6,3,6,2,5,3,4,6,6,3,5, ,yes,2,1,Inconsistent,4,5,6,4,4,30,1,1,2,6,2,1,30,2,1,1,1,1,2, , , , , ,5.416666667,0.090617282,6,5,6,5,5,4,3,6,4,4,0
R_3hoVfYUi6kTnlso,5,5,3,5,5,6,5,5,4,3,2,3,6,3,3, ,yes,3,1,Consistent, , , , , ,51,2,1,2,6,2,1,51,5,1,1,1,1,2,3,5,5,2,4,4,-0.395273897,5,2,3,5,5,3,3,5,2,4,1
R_3HuL5dYZRByZgoO,5,5,3,6,3,4,3,6,2,3,3,2,6,5,3, ,yes,5,2,Inconsistent, , , , , ,33,1,1,2,6,2,1,33,3,1,1,1,1,2,5,4,3,2,2,3.5,-0.550619677,5,4,2,5,3,5,4,3,2,2,0
R_3hzMnDMN3fohGkR,5,5,3,5,5,4,6,4,6,4,6,5,7,3,6, ,yes,7,2,Inconsistent, , , , , ,40,3,1,2,6,2,1,40,7,1,1,1,1,2,1,4,1,1,1,5.25,-1.483795133,7,4,4,4,5,1,4,1,1,1,0
R_3I3P1dtWz8Oa3Ec,5,5,3,4,4,5,7,5,7,7,4,4,7,4,4, ,yes,5,2,Consistent,4,4,3,3,3,39,1,1,1,1,2,1,39,5,1,1,1,1,2, , , , , ,4.333333333,-0.393211274,5,3,3,1,4,4,4,3,3,3,1
R_3I4RcNBtZQhWXIi,4,5,4,6,6,3,6,5,6,6,7,7,7,2,6, ,yed,5,2,Consistent,4,5,5,4,4,38,2,1,2,6,2,1,39,4,1,1,1,1,2, , , , , ,5.583333333,-0.022485322,5,5,3,2,6,4,3,5,4,4,1
R_3IbnoCDcbRIg1xv,5,3,5,3,6,6,5,6,3,4,5,7,7,6,4, ,yes,5,2,Consistent,7,4,6,4,2,30,1,1,1,5,1,1,30,5,1,2,2,1,1, , , , , ,4.166666667,0.271389078,5,2,2,4,2,7,4,6,4,2,1
R_3iBWteIJbu6wsbI,5,5,3,5,5,4,5,4,5,3,4,6,5,3,4, ,yes,3,1,Consistent, , , , , ,34,1,1,2,6,2,1,34,3,1,1,1,1,2,6,4,5,4,4,4.75,0.320139443,5,4,4,5,5,6,4,5,4,4,1
R_3iDqx15aiXQCXiy,4,5,2,5,5,4,6,2,6,2,4,5,6,2,4, ,yes,4,1,Consistent, , , , , ,28,2,1,2,6,2,1,28,4,1,1,1,1,2,4,4,3,4,4,5.25,-0.125890503,4,4,6,6,6,4,4,3,4,4,1
R_3iDRda7DFLWecpq,7,7,1,6,7,2,7,1,7,7,6,7,7,1,6, ,yes,4,2,Consistent,6,3,6,5,4,39,2,1,2,6,2,1,39,7,1,1,1,1,2, , , , , ,6.166666667,0.687480175,4,6,7,1,7,6,5,6,5,4,1
R_3iHXuCSVwrFB5ot,5,5,3,7,7,1,7,1,7,1,6,7,7,1,7, ,yes,5,3, , , , , , ,35,2,2,2,6,2,2,8,5,1,1,1,2,2,5,3,3,4,4,6.916666667, , ,7,7,7,7, , , , , , 
R_3iJbzKNIZWVM6iC,7,7,1,2,1,3,4,3,6,2,5,5,7,2,5, ,Yes,4,1,Consistent, , , , , ,38,2,1,2,6,2,1,38,5,1,1,1,1,2,5,5,7,5,3,4.75,0.309187689,4,5,5,6,6,5,3,7,5,3,1
R_3iJqcgtwLR59n91,6,6,2,6,6,3,6,3,6,2,5,5,6,5,5, ,yes,3,1,Inconsistent,3,5,5,3,3,67,2,1,2,6,2,1,67,7,1,1,1,1,2, , , , , ,5.333333333,-0.399718462,5,5,5,6,3,3,3,5,3,3,0
R_3iKmYd3w9MOPoXf,5,6,2,5,5,4,6,3,5,3,5,6,6,2,6, ,yes,6,2,Inconsistent, , , , , ,38,1,1,2,6,2,1,38,4,1,1,1,1,2,2,3,3,2,2,5.333333333,-0.757556759,6,4,5,5,6,2,5,3,2,2,0
R_3imT5k20gVmJGzZ,4,4,5,7,7,1,6,2,6,2,6,6,7,2,6, ,yes,5,2,Consistent,4,5,5,4,4,36,2,1,2,6,2,1,36,6,1,1,1,1,2, , , , , ,6.333333333,-0.022485322,5,7,6,6,6,4,3,5,4,4,1
R_3iOUgn4EHPRwOfJ,5,6,2,6,6,2,5,2,5,3,7,7,7,2,6, ,yes,1,1,Consistent, , , , , ,51,1,1,2,6,2,1,51,7,1,1,1,1,2,7,2,7,6,6,6,1.436498613,7,6,6,5,6,7,6,7,6,6,1
R_3iQ3XAiQCWvY9W9,5,5,3,5,5,5,6,3,7,3,5,6,6,2,5, ,Yes,3,1,Consistent, , , , , ,25,2,1,2,8,2,1,25,5,1,1,1,1,2,4,6,5,4,4,5.333333333,-0.145285347,5,3,5,5,6,4,2,5,4,4,1
R_3IqlIDC4ct0fGZb,6,6,2,3,2,5,4,4,5,3,3,4,4,5,3, ,yes,2,1,Consistent, , , , , ,34,1,1,2,6,2,1,34,5,1,1,1,1,2,5,5,4,4,3,3.583333333,-0.161558224,6,3,4,5,3,5,3,4,4,3,1
R_3IVIGmYNB9GC1E7,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5, ,yes,3,1,Consistent, , , , , ,25,2,1,2,6,2,1,25,4,1,1,1,1,2,5,4,4,3,3,4.583333333,-0.170196302,5,3,3,3,6,5,4,4,3,3,1
R_3IYUUy2G4wCWAqt,4,5,4,5,6,4,5,5,6,5,3,6,7,5,3, ,yes,3,1,Consistent, , , , , ,21,2,1,2,8,2,1,21,3,1,1,1,1,2,3,5,7,3,3,4.5,-0.173513255,5,4,3,3,3,3,3,7,3,3,1
R_3J1TmpxOsvfaNND,6,6,2,6,6,5,6,5,6,2,2,2,5,5,5, ,Yes,3,1,Consistent, , , , , ,31,1,1,2,6,2,1,31,6,1,1,1,2,2,2,5,4,2,2,4.416666667,-0.890054207,5,3,3,6,3,2,3,4,2,2,1
R_3j2TTGYVPbWe47a,5,5,2,3,3,5,5,5,6,6,3,3,3,5,3, ,yes,4,3, ,5,3,5,4,4,48,2,1,2,5,2,1,48,5,1,1,1,1,2, , , , , ,3.333333333, , ,3,3,2,3,5,5,5,4,4, 
R_3J3flJpyCUQ24jD,6,4,2,3,3,5,6,3,6,2,3,6,3,6,3, ,yes,2,1,Inconsistent,4,5,5,5,5,65,1,1,2,6,2,1,65,7,1,1,1,1,2, , , , , ,4.083333333,0.24483545,6,3,5,6,2,4,3,5,5,5,0
R_3J4QuVosMw8EbrM,5,5,3,7,7,1,7,1,7,7,6,7,7,1,6, ,yes,4,3, , , , , , ,38,2,1,2,6,2,1,38,4,1,1,1,1,2,7,6,7,5,4,6.333333333, , ,7,7,1,7, , , , , , 
R_3J5ingUpYsFKJIT,6,6,6,5,5,4,5,5,5,2,5,6,4,3,5, ,yes,7,2,Inconsistent, , , , , ,28,1,1,1,5,2,1,25,7,1,1,1,2,2,6,5,6,4,4,4.833333333,0.310442021,7,4,3,6,5,6,3,6,4,4,0
R_3j6EI1NqaeD2Qfo,3,6,4,6,7,2,7,1,6,2,5,7,6,3,5, ,yes,2,1,Inconsistent,2,4,2,3,3,46,2,1,2,6,2,1,46,2,1,1,1,1,2, , , , , ,6.083333333,-0.726138617,6,6,7,6,5,2,4,2,3,3,0
R_3J93w5tk8CTAgsi,5,6,2,5,5,6,3,5,3,5,2,6,5,5,3,6, ,3,2,Inconsistent, , , , , ,53,2,1,2,6,2,1,53,6,1,1,1,1,2,6,3,6,5,5,3.583333333,0.823362843,3,2,3,3,3,6,5,6,5,5,0
R_3jBTnPp3fhxTC1j,6,6,2,3,3,4,6,4,5,2,2,5,5,6,2, ,yes,3,1,Inconsistent,6,3,5,4,4,49,1,1,2,2,2,1,48,5,1,1,1,1,2, , , , , ,3.916666667,0.442939468,5,4,4,6,2,6,5,5,4,4,0
R_3jcxyIxQ4E9HaBa,5,6,2,4,4,5,4,4,3,4,3,4,4,5,3,2, ,2,1,Consistent, , , , , ,54,1,1,2,6,2,1,54,6,1,1,1,1,2,7,2,7,6,6,3.583333333,1.436498613,6,3,4,4,3,7,6,7,6,6,1
R_3JF6XLXAiD6Wy2b,5,5,3,5,6,3,5,4,5,4,6,6,6,3,6, ,yes,2,1,Consistent, , , , , ,32,1,1,2,6,2,1,32,6,1,1,1,1,2,5,6,4,4,5,5.25,-0.012592912,6,5,4,4,5,5,2,4,4,5,1
R_3jG4lckJNCqnwgp,5,5,2,5,6,3,6,3,6,2,4,5,7,4,6, ,yes,7,2,Consistent,7,5,7,6,6,58,1,1,2,6,2,1,38,7,1,1,1,1,2, , , , , ,5.416666667,1.068098537,7,5,5,6,4,7,3,7,6,6,1
R_3JgTbimjamqO494,6,6,1,6,6,2,4,2,4,3,6,5,4,4,6, ,yes,1,1,Inconsistent,7,1,7,6,6,38,1,1,1,6,2,1,38,7,1,1,1,1,2, , , , , ,5.166666667,1.559298639,7,6,6,5,4,7,7,7,6,6,0
R_3JIP36zt7Ijl0jj,6,6,2,6,5,7,4,3,7,5,3,2,6,6,7, ,yes,3,3, , , , , , ,21,2,1,2,8,2,1,21,1,1,1,1,1,2,5,4,6,5,4,4.25, , ,1,5,3,2, , , , , , 
R_3JruvGvbDtnb1JF,5,5,3,6,5,6,2,5,2,2,4,5,5,4,4, ,Yes,6,2,Consistent,5,5,5,3,3,67,2,1,2,6,2,1,67,5,1,1,1,2,2, , , , , ,4,-0.179893724,6,2,3,6,4,5,3,5,3,3,1
R_3jTMHdJxq1UMI0X,5,4,5,6,6,3,7,2,6,2,6,6,5,3,6, ,Yes,6,2,Inconsistent, , , , , ,35,1,1,2,6,2,1,35,7,1,1,1,2,2,1,1,1,1,1,5.833333333,-1.115395056,6,5,6,6,5,1,7,1,1,1,0
R_3jUumzPwiyHQBiw,3,5,7,5,6,5,5,4,5,3,6,7,3,4,6, ,yes,5,2,Consistent,2,6,4,2,2,38,2,1,2,6,2,1,38,3,1,1,1,1,2, , , , , ,4.916666667,-1.012854232,5,3,4,5,4,2,2,4,2,2,1
R_3jVA7dpbrNFiMib,3,4,4,7,7,4,6,4,6,3,6,7,6,6,7, ,yes,2,1,Inconsistent,3,6,4,3,3,33,1,1,2,6,2,1,33,5,1,1,1,1,2, , , , , ,5.583333333,-0.635621091,6,4,4,5,2,3,2,4,3,3,0
R_3jVRNqwNvHvvUi2,7,6,1,7,6,7,6,7,6,7,6,7,6,7,6,7,Yes,6,2,Consistent,7,5,4,2,1, ,2,1,3,6,1,1,Seven,7,1,1,1,1,2, , , , , ,4.5,-0.476375029,6,1,1,1,1,7,3,4,2,1,1
R_3JvWRkTdy8gjL6Y,4,5,2,5,2,6,3,4,5,3,4,2,4,1,2, ,yes,4,3, , , , , , ,33,1,1,2,3,2,1,33,3,1,1,1,1,2,3,6,5,3,3,3.75, , ,2,4,5,7, , , , , , 
R_3k7Eh4LZifxvlqc,5,6,2,5,5,4,5,4,5,4,5,4,5,4,4, ,yes,2,1,Inconsistent,3,4,4,3,3,30,2,1,1,6,2,2,30,5,1,1,1,1,2, , , , , ,4.5,-0.39002104,6,4,4,4,4,3,4,4,3,3,0
R_3kAHShiy47RXVi4,6,6,2,6,6,6,4,4,5,3,6,5,6,3,4,7, ,6,2,Inconsistent, , , , , ,60,1,1,2,6,2,1,60,7,1,1,1,1,2,1,7,1,1,1,4.833333333,-1.852195209,6,2,4,5,5,1,1,1,1,1,0
R_3KBdEfzVG6MwmIo,7,5,3,6,6,2,7,2,6,3,3,7,5,3,6, ,yes,6,2,Consistent,7,5,7,6,6,33,1,1,2,3,2,1,33,6,1,1,1,1,2, , , , , ,5.666666667,1.068098537,6,6,6,5,5,7,3,7,6,6,1
R_3kcFHuxktQGsRGG,3,4,6,5,7,5,4,3,4,5,4,7,6,3,7, ,yes,7,2,Inconsistent, , , , , ,42,1,1,2,6,2,1,42,6,1,1,1,1,2,3,5,2,2,2,5,-1.006347044,7,3,5,3,5,3,3,2,2,2,0
R_3KHPiQYPTABJg2d,4,5,3,5,5,5,7,3,7,2,3,7,7,5,6, ,yes,2,1,Inconsistent,5,5,5,5,4,27,2,1,2,6,2,1,27,4,1,1,1,1,2, , , , , ,5.333333333,0.218865151,6,3,5,6,3,5,3,5,5,4,0
R_3kj5K1ISlFv9qe6,5,6,5,5,6,7,7,7,7,7,5,1,6,6,6,6, ,7,2,Inconsistent, , , , , ,58,2,1,1,6,2,1,30,7,1,1,1,1,2,6,1,5,5,5,4,0.955860291,7,1,1,1,2,6,7,5,5,5,0
R_3kkbwTswDvIdKvU,6,7,1,2,4,7,4,6,4,5,4,3,2,5,2, ,yes,2,1,Inconsistent,2,6,2,2,2,47,1,1,2,6,2,1,47,3,1,1,1,1,2, , , , , ,2.833333333,-1.239059439,6,1,2,3,3,2,2,2,2,2,0
R_3KlmeRj8PdGHZ4d,4,5,4,3,3,5,3,5,3,5,2,3,2,5,4, ,yes,7,2,Inconsistent, , , , , ,33,2,1,2,6,2,1,33,4,1,1,1,1,2,1,3,1,1,1,2.916666667,-1.360995107,7,3,3,3,3,1,5,1,1,1,0
R_3kM8L5IbsMw7jwB,5,6,2,3,3,6,5,5,6,5,3,5,5,3,3, ,yes,4,3, , , , , , ,24,1,1,2,8,2,1,24,7,1,1,1,1,2,6,3,6,4,5,3.833333333, , ,2,3,3,5, , , , , , 
R_3kMxorog8adQyqw,3,5,4,6,6,2,6,2,6,6,6,6,5,3,6, ,yes,5,2,Inconsistent, , , , , ,57,1,1,2,6,2,1,57,2,1,1,1,1,2,2,4,1,2,2,5.5,-1.106561992,5,6,6,2,5,2,4,1,2,2,0
R_3KPDMayffOY22Tc,3,3,5,5,5,4,5,2,6,6,6,6,6,4,5, ,yes,7,3, ,7,3,7,6,6,22,1,1,2,6,2,1,22,5,1,1,1,1,2, , , , , ,5, , ,4,6,2,4,7,5,7,6,6, 
R_3KrvXyYV2pkiIjY,5,5,3,6,6,6,6,4,5,4,4,5,5,6,5, ,yes,6,2,Inconsistent, , , , , ,24,2,1,2,8,2,1,24,6,1,1,1,1,2,3,3,2,4,4,4.5,-0.22610545,6,2,4,4,2,3,5,2,4,4,0
R_3KToedVzjr0D5TV,5,5,5,6,6,5,6,5,5,3,2,3,6,3,6, ,Yes,7,2,Consistent,6,4,5,6,2,34,2,1,2,6,2,2,14,6,1,1,1,1,2, , , , , ,4.666666667,0.311250311,7,3,3,5,5,6,4,5,6,2,1
R_3KTUEHlcp5IZcq1,4,5,4,6,6,3,5,2,5,4,6,4,7,5,7, ,Yes,6,2,Inconsistent, , , , , ,29,1,1,2,6,2,1,29,7,1,1,1,2,2,1,5,2,2,2,5.333333333,-1.226171783,6,5,6,4,3,1,3,2,2,2,0
R_3kuqdjQzJg0er0o,7,7,1,2,4,6,6,6,5,6,2,4,4,4,4, ,yes,6,2,Inconsistent, , , , , ,31,2,1,2,6,2,1,31,5,1,1,1,1,2,5,7,2,3,2,3.416666667,-0.900684254,6,2,2,2,4,5,1,2,3,2,0
R_3kvVTa7lkfEJsxG,5,5,2,4,4,3,5,2,6,2,6,6,5,3,6, ,yes,3,1,Consistent, , , , , ,53,2,1,2,6,2,1,53,4,1,1,1,1,2,6,4,4,5,4,5.333333333,0.338474942,5,5,6,6,5,6,4,4,5,4,1
R_3KxchUzN2xhHr55,5,6,3,5,6,6,5,6,5,5,2,6,6,3,6, ,yes,7,2,Inconsistent, , , , , ,26,2,1,2,6,2,1,26,3,1,1,1,1,2,6,3,6,5,5,4.416666667,0.823362843,7,2,2,3,5,6,5,6,5,5,0
R_3KZwJXH6TIjbNFi,5,3,6,1,5,3,6,5,3,5,2,5,3,6,5,4, ,3,1,Inconsistent,5,5,3,2,1,24,2,1,1,6,2,1,24,5,1,1,1,1,2, , , , , ,3.583333333,-0.809302371,5,5,3,3,2,5,3,3,2,1,0
R_3lJIzpNxn20rZPs,2,3,5,6,6,3,6,2,6,6,5,6,7,2,6, ,yes,6,2,Inconsistent, , , , , ,42,2,1,2,6,2,1,42,4,1,1,1,1,2,3,5,4,2,3,5.583333333,-0.644259169,6,5,6,2,6,3,3,4,2,3,0
R_3lJtJOdTUByXyCF,7,7,1,5,5,5,4,5,4,4,4,4,3,4,4, ,yes,7,2,Consistent,7,5,5,5,3,27,2,1,2,6,2,1,27,5,1,1,1,1,2, , , , , ,3.916666667,0.302807221,7,3,3,4,4,7,3,5,5,3,1
R_3lMigrLXLp4fNYQ,3,5,4,6,4,4,6,4,6,2,4,4,6,3,5, ,yes,6,2,Inconsistent, , , , , ,45,1,1,2,6,2,1,45,7,1,1,1,1,2,4,4,2,2,2,5,-0.77363465,6,4,4,6,5,4,4,2,2,2,0
R_3ly6nIK6Mgtka6N,4,5,3,6,6,3,6,3,5,5,3,5,3,5,4, ,yes,5,2,Inconsistent, , , , , ,25,2,1,2,6,2,1,25,3,1,1,1,1,2,5,4,5,3,3,4.5,-0.057093698,5,5,5,3,3,5,4,5,3,3,0
R_3LYlo9P9YMOSgNF,5,6,2,5,5,5,5,5,6,5,3,5,6,3,5, ,Yes,5,2,Consistent,7,1,7,5,5,26,2,1,2,8,2,1,20,4,1,1,1,2,2, , , , , ,4.5,1.291977867,5,3,3,3,5,7,7,7,5,5,1
R_3lywEk02ljyeX6C,7,6,2,7,6,5,3,6,3,6,2,1,2,6,5, ,yes,6,2,Consistent,1,6,7,2,2,44,2,1,2,6,2,1,44,7,1,1,1,1,2, , , , , ,3.166666667,-0.783458791,6,3,2,2,2,1,2,7,2,2,1
R_3m2BTj3hyQcWDv4,5,5,3,6,6,5,6,3,5,5,4,5,5,3,5, ,yes,5,2,Inconsistent, , , , , ,29,2,1,2,8,2,1,29,4,1,1,1,1,2,2,2,2,2,2,4.833333333,-0.747859337,5,3,5,3,5,2,6,2,2,2,0
R_3m2KoQ5QrvBI0tD,5,6,2,7,7,2,7,1,7,7,7,6,7,2,6, ,yes,2,1,Consistent, , , , , ,37,2,1,2,6,2,1,37,2,1,1,1,1,2,5,3,7,4,3,6.166666667,0.423349637,6,6,7,1,6,5,5,7,4,3,1
R_3m4aLADWNZf5PXA,5,6,2,5,5,6,6,5,6,4,3,5,5,6,5, ,yes,7,2,Inconsistent, , , , , ,39,2,1,2,6,2,1,39,5,1,1,1,1,2,5,5,3,2,2,4.25,-0.673419702,7,2,3,4,2,5,3,3,2,2,0
R_3mgczloohC4ay84,6,6,2,7,7,1,7,1,7,7,5,6,7,1,6, ,yes,1,1,Inconsistent,4,4,4,4,4,40,2,1,1,6,2,1,40,5,1,1,1,1,2, , , , , ,6.166666667,-0.012787899,7,7,7,1,7,4,4,4,4,4,0
R_3MhsYdOD5b7LR2I,5,6,2,5,5,3,6,2,6,2,3,5,5,3,5, ,yes,4,2,Inconsistent, , , , , ,42,2,1,2,5,2,1,42,4,1,1,1,1,2,3,4,2,4,4,5.166666667,-0.348905476,4,5,6,6,5,3,4,2,4,4,0
R_3mkioIm0PAZsWAB,6,5,2,7,7,5,7,5,7,7,5,7,6,1,7, ,yes,2,1,Consistent, , , , , ,55,1,1,2,5,2,1,55,3,1,1,1,1,2,6,5,5,6,5,5.583333333,0.596098292,6,3,3,1,7,6,3,5,6,5,1
R_3MlLygcBrDC78oX,4,3,5,5,6,5,6,3,6,5,3,7,6,6,6, ,yes,6,2,Consistent,6,5,7,5,5,30,2,1,2,6,2,1,30,7,1,1,1,1,2, , , , , ,4.833333333,0.690865396,6,3,5,3,2,6,3,7,5,5,1
